#	x_axis	y_axis
	 0	-46.3284
	 0.46875	-36.5774
	 0.9375	-31.0322
	 1.40625	-35.0902
	 1.875	-41.2751
	 2.34375	-52.7854
	 2.8125	-55.855
	 3.28125	-58.3415
	 3.75	-63.5605
	 4.21875	-67.5929
	 4.6875	-72.5124
	 5.15625	-79.5677
	 5.625	-89.3085
	 6.09375	-90.4179
	 6.5625	-91.47
	 7.03125	-95.4143
	 7.5	-94.1044
	 7.96875	-93.9426
	 8.4375	-95.2828
	 8.90625	-93.4987
	 9.375	-92.5207
	 9.84375	-90.3755
	 10.3125	-93.3593
	 10.7812	-92.9852
	 11.25	-92.464
	 11.7188	-93.6156
	 12.1875	-94.7341
	 12.6562	-94.7411
	 13.125	-94.0631
	 13.5938	-96.5514
	 14.0625	-97.3718
	 14.5312	-96.8144
	 15	-96.6449
	 15.4688	-98.2652
	 15.9375	-98.2763
	 16.4062	-97.615
	 16.875	-97.9363
	 17.3438	-98.4985
	 17.8125	-97.7134
	 18.2812	-97.6326
	 18.75	-98.4506
	 19.2188	-97.1642
	 19.6875	-96.6353
	 20.1562	-98.3976
	 20.625	-96.5969
	 21.0938	-96.8275
	 21.5625	-97.1679
	 22.0312	-97.7651
	 22.5	-99.495
	 22.9688	-98.8688
	 23.4375	-98.5306
	 23.9062	-97.1115
	 24.375	-98.515
	 24.8438	-98.6801
	 25.3125	-98.919
	 25.7812	-99.109
	 26.25	-98.0944
	 26.7188	-98.6611
	 27.1875	-98.0804
	 27.6562	-98.2981
	 28.125	-98.9612
	 28.5938	-99.1626
	 29.0625	-98.7093
	 29.5312	-98.385
	 30	-99.223
	 30.4688	-98.1593
	 30.9375	-98.0702
	 31.4062	-98.913
	 31.875	-98.3844
	 32.3438	-97.4738
	 32.8125	-96.9232
	 33.2812	-97.8209
	 33.75	-99.2535
	 34.2188	-99.6085
	 34.6875	-98.2282
	 35.1562	-98.1822
	 35.625	-98.3781
	 36.0938	-97.5131
	 36.5625	-96.9164
	 37.0312	-98.0014
	 37.5	-96.9353
