#	x_axis	y_axis
	 0	-204.254
	 0.46875	-209.918
	 0.9375	-220.038
	 1.40625	-219.643
	 1.875	-216.577
	 2.34375	-212.72
	 2.8125	-217.88
	 3.28125	-220.707
	 3.75	-224.281
	 4.21875	-226.334
	 4.6875	-219.561
	 5.15625	-222.628
	 5.625	-221.246
	 6.09375	-225.51
	 6.5625	-229.285
	 7.03125	-224.971
	 7.5	-221.838
	 7.96875	-228.045
	 8.4375	-215.847
	 8.90625	-221.585
	 9.375	-229.638
	 9.84375	-225.058
	 10.3125	-227.711
	 10.7812	-222.553
	 11.25	-225.435
	 11.7188	-220.043
	 12.1875	-208.697
	 12.6562	-218.963
	 13.125	-222.659
	 13.5938	-214.385
	 14.0625	-215.495
	 14.5312	-219.402
	 15	-218.731
	 15.4688	-219.911
	 15.9375	-214.776
	 16.4062	-220.969
	 16.875	-219.122
	 17.3438	-221.181
	 17.8125	-213.892
	 18.2812	-224.354
	 18.75	-213.076
	 19.2188	-222.51
	 19.6875	-212.882
	 20.1562	-206.118
	 20.625	-214.228
	 21.0938	-211.785
	 21.5625	-213.014
	 22.0312	-212.33
	 22.5	-216.65
	 22.9688	-216.59
	 23.4375	-209.842
	 23.9062	-208.977
	 24.375	-214.66
	 24.8438	-217.614
	 25.3125	-206.953
	 25.7812	-203.236
	 26.25	-212.771
	 26.7188	-206.864
	 27.1875	-205.054
	 27.6562	-215.424
	 28.125	-205.572
	 28.5938	-218.716
	 29.0625	-200.284
	 29.5312	-206.354
	 30	-216.541
	 30.4688	-215.819
	 30.9375	-196.659
	 31.4062	-204.658
	 31.875	-208.344
	 32.3438	-218.039
	 32.8125	-197.839
	 33.2812	-205.159
	 33.75	-208.167
	 34.2188	-202.019
	 34.6875	-199.648
	 35.1562	-216.285
	 35.625	-215.518
	 36.0938	-205.833
	 36.5625	-198.095
	 37.0312	-216.14
	 37.5	-206.932
	 37.9688	-213.294
	 38.4375	-196.648
	 38.9062	-204.937
	 39.375	-204.999
	 39.8438	-203.432
	 40.3125	-195.471
	 40.7812	-213.721
	 41.25	-199.212
	 41.7188	-212.231
	 42.1875	-198.132
	 42.6562	-210.222
	 43.125	-209.018
	 43.5938	-208.602
	 44.0625	-199.094
	 44.5312	-210.455
	 45	-208.149
	 45.4688	-213.977
	 45.9375	-201.005
	 46.4062	-211.63
	 46.875	-210.656
	 47.3438	-214.119
	 47.8125	-201.439
	 48.2812	-197.801
	 48.75	-209.408
	 49.2188	-215.261
	 49.6875	-204.487
	 50.1562	-206.676
	 50.625	-199.304
	 51.0938	-209.919
	 51.5625	-203.577
	 52.0312	-196.959
	 52.5	-194.856
	 52.9688	-215.631
	 53.4375	-206.966
	 53.9062	-198.519
	 54.375	-207.425
	 54.8438	-194.391
	 55.3125	-207.319
	 55.7812	-206.014
	 56.25	-203.877
	 56.7188	-209.514
	 57.1875	-207.452
	 57.6562	-190.011
	 58.125	-194.005
	 58.5938	-203.277
	 59.0625	-202.864
	 59.5312	-198.684
	 60	-203.54
	 60.4688	-210.649
	 60.9375	-205.65
	 61.4062	-197.145
	 61.875	-206.783
	 62.3438	-204.002
	 62.8125	-202.203
	 63.2812	-204.638
	 63.75	-208.035
	 64.2188	-208.954
	 64.6875	-207.113
	 65.1562	-201.327
	 65.625	-208.337
	 66.0938	-197.103
	 66.5625	-196.354
	 67.0312	-203.726
	 67.5	-197.006
	 67.9688	-202.418
	 68.4375	-206.671
	 68.9062	-203.143
	 69.375	-200.943
	 69.8438	-194.871
	 70.3125	-202.245
	 70.7812	-208.769
	 71.25	-193.198
	 71.7188	-204.8
	 72.1875	-200.268
	 72.6562	-201.589
	 73.125	-202.995
	 73.5938	-194.551
	 74.0625	-185.784
	 74.5312	-201.055
	 75	-204.148
	 75.4688	-203.577
	 75.9375	-202.593
	 76.4062	-201.458
	 76.875	-185.679
	 77.3438	-202.126
	 77.8125	-196.359
	 78.2812	-204.124
	 78.75	-192.697
	 79.2188	-198.511
	 79.6875	-200.194
	 80.1562	-199.996
	 80.625	-200.857
	 81.0938	-197.675
	 81.5625	-200.56
	 82.0312	-200.085
	 82.5	-197.739
	 82.9688	-201.416
	 83.4375	-200.508
	 83.9062	-191.891
	 84.375	-197.136
	 84.8438	-197.568
	 85.3125	-194.136
	 85.7812	-198.673
	 86.25	-198.516
	 86.7188	-194.787
	 87.1875	-195.959
	 87.6562	-188.769
	 88.125	-196.551
	 88.5938	-195.896
	 89.0625	-195.524
	 89.5312	-193.976
	 90	-192.964
	 90.4688	-187.731
	 90.9375	-192.845
	 91.4062	-191.208
	 91.875	-186.4
	 92.3438	-191.753
	 92.8125	-190.528
	 93.2812	-189.917
	 93.75	-190.076
	 94.2188	-189.464
	 94.6875	-187.533
	 95.1562	-187.959
	 95.625	-187.766
	 96.0938	-186.817
	 96.5625	-185.846
	 97.0312	-184.774
	 97.5	-180.237
	 97.9688	-182.766
	 98.4375	-182.623
	 98.9062	-181.117
	 99.375	-181.228
	 99.8438	-180.725
	 100.312	-179.584
	 100.781	-179.403
	 101.25	-178.025
	 101.719	-177.119
	 102.188	-175.84
	 102.656	-174.746
	 103.125	-173.61
	 103.594	-172.484
	 104.062	-171.265
	 104.531	-169.988
	 105	-168.698
	 105.469	-167.152
	 105.938	-165.742
	 106.406	-163.857
	 106.875	-162.167
	 107.344	-160.196
	 107.812	-157.545
	 108.281	-154.192
	 108.75	-151.336
	 109.219	-146.017
	 109.688	-137.148
	 110.156	-132.784
	 110.625	-128.018
	 111.094	-107.524
	 111.562	-99.2564
	 112.031	-97.3744
	 112.5	-92.458
	 112.969	-88.3193
	 113.438	-84.3276
	 113.906	-78.2591
	 114.375	-81.7442
	 114.844	-88.5883
	 115.312	-93.0736
	 115.781	-96.7041
	 116.25	-99.757
	 116.719	-104.32
	 117.188	-121.77
	 117.656	-131.449
	 118.125	-134.882
	 118.594	-141.931
	 119.062	-150.152
	 119.531	-151.108
