#	x_axis	y_axis
	 0	-0.139582
	 4.16667e-06	-0.129697
	 8.33333e-06	-0.120739
	 1.25e-05	-0.113037
	 1.66667e-05	-0.106899
	 2.08333e-05	-0.102603
	 2.5e-05	-0.100387
	 2.91667e-05	-0.100446
	 3.33333e-05	-0.10292
	 3.75e-05	-0.10789
	 4.16667e-05	-0.115374
	 4.58333e-05	-0.125325
	 5e-05	-0.137624
	 5.41667e-05	-0.152085
	 5.83333e-05	-0.168457
	 6.25e-05	-0.186422
	 6.66667e-05	-0.205608
	 7.08333e-05	-0.225592
	 7.5e-05	-0.245908
	 7.91667e-05	-0.266062
	 8.33333e-05	-0.28554
	 8.75e-05	-0.303821
	 9.16667e-05	-0.320389
	 9.58333e-05	-0.334745
	 0.0001	-0.346422
	 0.000104167	-0.35499
	 0.000108333	-0.360072
	 0.0001125	-0.361349
	 0.000116667	-0.358566
	 0.000120833	-0.351539
	 0.000125	-0.34016
	 0.000129167	-0.324395
	 0.000133333	-0.304286
	 0.0001375	-0.279952
	 0.000141667	-0.251583
	 0.000145833	-0.21944
	 0.00015	-0.183848
	 0.000154167	-0.14519
	 0.000158333	-0.103904
	 0.0001625	-0.0604765
	 0.000166667	-0.0154304
	 0.000170833	0.0306777
	 0.000175	0.0772677
	 0.000179167	0.123744
	 0.000183333	0.169504
	 0.0001875	0.213948
	 0.000191667	0.256485
	 0.000195833	0.296546
	 0.0002	0.333588
	 0.000204167	0.367106
	 0.000208333	0.396639
	 0.0002125	0.421779
	 0.000216667	0.442176
	 0.000220833	0.457544
	 0.000225	0.467671
	 0.000229167	0.472415
	 0.000233333	0.471714
	 0.0002375	0.465584
	 0.000241667	0.454121
	 0.000245833	0.437502
	 0.00025	0.415979
	 0.000254167	0.389883
	 0.000258333	0.359614
	 0.0002625	0.325642
	 0.000266667	0.288495
	 0.000270833	0.24876
	 0.000275	0.207069
	 0.000279167	0.164091
	 0.000283333	0.12053
	 0.0002875	0.0771041
	 0.000291667	0.0345437
	 0.000295833	-0.00642441
	 0.0003	-0.045088
	 0.000304167	-0.0807614
	 0.000308333	-0.112798
	 0.0003125	-0.140603
	 0.000316667	-0.163646
	 0.000320833	-0.181471
	 0.000325	-0.193709
	 0.000329167	-0.200089
	 0.000333334	-0.200444
	 0.0003375	-0.194718
	 0.000341667	-0.182975
	 0.000345834	-0.165396
	 0.00035	-0.142284
	 0.000354167	-0.114063
	 0.000358334	-0.0812667
	 0.0003625	-0.0445397
	 0.000366667	-0.00462261
	 0.000370834	0.037658
	 0.000375	0.0814045
	 0.000379167	0.125664
	 0.000383334	0.169446
	 0.0003875	0.211743
	 0.000391667	0.25155
	 0.000395834	0.287883
	 0.0004	0.319805
	 0.000404167	0.346439
	 0.000408334	0.366993
	 0.0004125	0.380778
	 0.000416667	0.387217
	 0.000420834	0.385869
	 0.000425	0.376431
	 0.000429167	0.358752
	 0.000433334	0.332832
	 0.0004375	0.29883
	 0.000441667	0.257058
	 0.000445834	0.207976
	 0.000450001	0.152181
	 0.000454167	0.0904015
	 0.000458334	0.0234742
	 0.000462501	-0.0476676
	 0.000466667	-0.122016
	 0.000470834	-0.198507
	 0.000475001	-0.276047
	 0.000479167	-0.35353
	 0.000483334	-0.429865
	 0.000487501	-0.503993
	 0.000491667	-0.57491
	 0.000495834	-0.641688
	 0.000500001	-0.703487
	 0.000504167	-0.759575
	 0.000508334	-0.809336
	 0.000512501	-0.852278
	 0.000516667	-0.888044
	 0.000520834	-0.916408
	 0.000525001	-0.937282
	 0.000529167	-0.950703
	 0.000533334	-0.956837
	 0.000537501	-0.955961
	 0.000541667	-0.948457
	 0.000545834	-0.934796
	 0.000550001	-0.915524
	 0.000554167	-0.891244
	 0.000558334	-0.862603
	 0.000562501	-0.83027
	 0.000566668	-0.794921
	 0.000570834	-0.757223
	 0.000575001	-0.717818
	 0.000579168	-0.677311
	 0.000583334	-0.636253
	 0.000587501	-0.595139
	 0.000591668	-0.554392
	 0.000595834	-0.514362
	 0.000600001	-0.475325
	 0.000604168	-0.437477
	 0.000608334	-0.40094
	 0.000612501	-0.365765
	 0.000616668	-0.331939
	 0.000620834	-0.299391
	 0.000625001	-0.267999
	 0.000629168	-0.237604
	 0.000633334	-0.208029
	 0.000637501	-0.179071
	 0.000641668	-0.150526
	 0.000645834	-0.122193
	 0.000650001	-0.0938919
	 0.000654168	-0.0654669
	 0.000658334	-0.0368
	 0.000662501	-0.00781609
	 0.000666668	0.0215105
	 0.000670835	0.0511525
	 0.000675001	0.0810277
	 0.000679168	0.111
	 0.000683335	0.140879
	 0.000687501	0.170429
	 0.000691668	0.199372
