#	x_axis	y_axis
	 0	0
	 6.87067e-08	2.65012e-07
	 3.90338e-05	0.00115491
	 0.00523609	0.0045799
	 0.0181542	0.0199691
	 -0.40363	0.25618
	 0.7611	0.588331
	 -0.136191	-0.700683
	 1.44495	-0.490012
	 -0.215895	-0.289457
	 0.730445	0.588423
	 -1.22284	-0.0514871
	 -0.872952	-0.410483
	 1.24328	0.18244
	 -0.330564	-0.28142
	 1.08258	0.153926
	 0.991219	-0.188694
	 -0.880639	-0.541997
	 -0.672408	-0.55646
	 0.872413	-0.630158
	 1.24028	-0.309126
	 -0.297078	0.412514
	 -0.964911	0.541608
	 0.939412	-0.19502
	 -0.753817	0.128031
	 1.18059	0.0697239
	 0.882314	0.0785832
	 -0.710322	0.328267
	 -0.382466	0.216034
	 1.29556	-0.14341
	 1.07442	-0.204084
	 -1.21978	-0.272069
	 -0.777319	0.810137
	 0.957002	0.132696
	 0.58743	0.192556
	 -0.748817	0.137414
	 0.676019	0.4613
	 -0.715609	0.0896407
	 1.0559	-0.275153
	 -0.821763	0.420194
	 0.402953	0.345216
	 -1.0719	-0.0497764
	 -0.581238	0.463793
	 1.25525	0.169206
	 1.44138	0.349946
	 -0.177518	-0.440218
	 -1.08776	0.0927801
	 0.990069	0.449146
	 0.797465	0.693987
	 -0.845982	-0.156684
	 -0.744734	-0.214484
	 1.14032	0.0369531
	 0.753436	-0.223637
	 -1.07271	-0.228138
	 -0.537911	-0.681387
	 1.00312	0.444233
	 1.25233	0.238706
	 -0.466814	-0.00704856
	 -0.711006	0.476706
	 0.922169	-0.264877
	 -0.62589	0.0286318
	 0.848044	0.110624
	 -0.837975	-0.00964686
	 1.03723	-0.81495
	 -0.638653	-0.199765
	 0.821313	0.0886642
	 -0.737435	-0.0517858
	 0.837613	0.204034
	 1.20455	0.0200385
	 -0.972692	0.227293
	 -0.993989	-0.144458
	 0.999692	-0.543266
	 -0.406103	0.290465
	 0.356944	0.740304
	 -0.63522	-0.077328
	 1.26645	0.160779
	 0.941709	0.327628
	 -1.32422	-0.109222
	 -0.687208	0.0293854
	 0.999012	0.15748
	 1.24453	-0.407713
	 -0.445763	-0.360613
	 0.8248	0.128046
	 -1.14162	0.83592
	 0.763663	0.186026
	 -0.879359	0.267566
	 -0.405983	-0.460406
	 1.64748	0.0780566
	 0.972404	0.314652
	 -0.540786	-0.254115
	 0.7245	0.0294546
	 -0.412008	-0.548048
	 0.94183	0.613903
	 0.462255	0.180617
	 1.27679	0.0400616
	 -0.86568	0.452748
	 1.14819	0.107722
	 -0.270387	-0.612108
	 0.911766	0.43351
	 -0.327615	-0.140279
	 -0.751564	0.212441
	 1.39449	-0.187365
	 -0.610239	-0.0169713
	 0.250141	-0.549318
	 -0.336458	0.817488
	 1.34384	-0.213267
	 -1.00387	-0.162638
	 0.916211	-0.105365
	 1.77583	0.427253
	 -0.686573	0.774963
	 0.611899	-0.106766
	 -1.1084	-0.163787
	 -1.13482	0.0785948
	 0.738495	0.223477
